,id,publisher,title,author,published_utc,article_url,tickers,image_url,description,keywords,amp_url
69,eKyvPNMNEaLVNV2EyP7O9U1jcnU4g_UDU-SIJQbdCgw,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Phillips 66 (PSX) to Carry Out Repairs at Alliance Refinery,Zacks Equity Research,2021-10-04T14:29:00Z,https://www.zacks.com/stock/news/1804585/phillips-66-psx-to-carry-out-repairs-at-alliance-refinery,"['E', 'OII', 'PSX', 'GDP']",https://staticx-tuner.zacks.com/images/articles/main/cd/415.jpg,Phillips 66 (PSX) does not plan to rush repairs. It will proceed steadily in accordance with refining economics and the availability of resources needed.,,https://www.zacks.com/amp/stock/news/1804585/phillips-66-psx-to-carry-out-repairs-at-alliance-refinery
70,OPbRXIjR7j9YNN7Z6w1bjOmO0x6Uk8w1GctQ1jM6vFo,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",California Oil Spill: Amplify Energy Stock Sinks by Almost Half,newsfeedback@fool.com (Neha Chamaria),2021-10-04T16:11:00Z,https://www.fool.com/investing/2021/10/04/california-oil-spill-amplify-energy-stock-sinks-by/,"['AMPY', 'PSX']",https://g.foolcdn.com/editorial/images/645405/a-green-heron-sitting-on-an-oil-boom-placed-to-prevent-oil-from-reaching-wetlands-in-alabama.jpg,Amplify's large oil spill off the coast of California has forced it to halt operations in the Beta field.,['investing'],https://www.fool.com/amp/investing/2021/10/04/california-oil-spill-amplify-energy-stock-sinks-by/
71,-oAZ4F7oncnUK_JqwqyKBw9s-QldHzq6KhmLSHzFrPU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Oil & Gas Stock Roundup: Week's Action Highlighted by Exxon & BP,Nilanjan Choudhury,2021-10-07T11:41:00Z,https://www.zacks.com/stock/news/1807126/oil-gas-stock-roundup-weeks-action-highlighted-by-exxon-bp,"['BP', 'XOM', 'RIG', 'COP', 'E', 'PSX', 'TTE']",https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,"Apart from ExxonMobil (XOM) and BP plc (BP) there was news from TotalEnergies (TTE), Phillips 66 (PSX) and Eni (E) during the week.",,https://www.zacks.com/amp/stock/news/1807126/oil-gas-stock-roundup-weeks-action-highlighted-by-exxon-bp
72,hJRbc2Vim6ofeooP41A7rkEHr0Dmkp8LO2VUrdYZfTc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Recent Analyst Upgrade Brings These 5 Stocks in the Limelight,Maharathi Basu,2021-10-08T13:17:00Z,https://www.zacks.com/stock/news/1808244/recent-analyst-upgrade-brings-these-5-stocks-in-the-limelight,"['BTU', 'CHRW', 'AN', 'PSX', 'ARCB']",https://staticx-tuner.zacks.com/images/articles/main/cd/415.jpg,"Investors keep tabs on broker-friendly stocks like C.H. Robinson (CHRW), ArcBest (ARCB), AutoNation (AN), Phillips 66 (PSX) and Peabody Energy (BTU) as they strive hard for handsome returns.",,https://www.zacks.com/amp/stock/news/1808244/recent-analyst-upgrade-brings-these-5-stocks-in-the-limelight
73,btSbFKwR9uIbzwarXRZqW7YzYRfHT0Dziy_JOSrMwjI,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",3 Dependable High-Yield Dividend Stocks to Buy Hand Over Fist Right Now,"newsfeedback@fool.com (Keith Noonan, Jason Hall, and Jamal Carnette, CFA)",2021-10-10T11:10:00Z,https://www.fool.com/investing/2021/10/10/3-dependable-high-yield-dividend-stocks-to-buy-han/,"['MO', 'VZ', 'BRK.A', 'PSX', 'BRK.B', 'T', 'BUD', 'PM', 'CRON']",https://g.foolcdn.com/editorial/images/646054/a-pocket-watch-on-a-pile-of-cash.jpg,"High yield and attractive valuations? Yes, please.",['investing'],https://www.fool.com/amp/investing/2021/10/10/3-dependable-high-yield-dividend-stocks-to-buy-han/
74,S6j9l9aHR50MZ8FXZlBlX6GkFLGazPgXO8on5Dq8c8c,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Zacks.com featured highlights include: C.H. Robinson Worldwide, ArcBest, AutoNation, Phillips 66 and Peabody Energy",Zacks Equity Research,2021-10-11T12:15:00Z,https://www.zacks.com/stock/news/1808827/zackscom-featured-highlights-include-ch-robinson-worldwide-arcbest-autonation-phillips-66-and-peabody-energy,"['BTU', 'CHRW', 'AN', 'PSX', 'ARCB']",https://staticx-tuner.zacks.com/images/articles/main/cd/415.jpg,"Zacks.com featured highlights include: C.H. Robinson Worldwide, ArcBest, AutoNation, Phillips 66 and Peabody Energy",,https://www.zacks.com/amp/stock/news/1808827/zackscom-featured-highlights-include-ch-robinson-worldwide-arcbest-autonation-phillips-66-and-peabody-energy
75,KSU_57TPNHWpNEGHhiOIelsMwUqNMUZjI-3UkvDFtos,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}","3 Sectors Set To Report Explosive Earnings, Sales Growth As Q3 Season Starts",Investing.com,2021-10-13T09:00:00Z,https://www.investing.com/analysis/3-sectors-set-to-report-explosive-earnings-sales-growth-as-q3-season-starts-200604889,"['JPM', 'BAC', 'C', 'WFC', 'GS', 'MS', 'XOM', 'CVX', 'OXY', 'FANG', 'XLE', 'COP', 'EOG', 'SLB', 'MPC', 'PXD', 'PSX', 'KMI', 'WMB', 'XLB', 'LIN', 'SHW', 'APD', 'FCX', 'ECL', 'NEM', 'DD', 'DOW', 'PPG', 'IFF', 'NUE', 'MOS', 'GE', 'UAL', 'XLI', 'HON', 'UPS', 'UNP', 'BA', 'RTX', 'CAT', 'MMM', 'DE', 'LMT']",https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,,,https://m.investing.com/analysis/3-sectors-set-to-report-explosive-earnings-sales-growth-as-q3-season-starts-200604889?ampMode=1
76,DsxTay0KxKXx93-rZ84o1ZS-zPrLyeYEiTye1gsf5tc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Should Invesco S&P Ultra Dividend Revenue ETF (RDIV) Be on Your Investing Radar?,Zacks Equity Research,2021-10-13T10:20:07Z,https://www.zacks.com/stock/news/1809929/should-invesco-sp-ultra-dividend-revenue-etf-rdiv-be-on-your-investing-radar,"['RDIV', 'PFE', 'OXY', 'PSX', 'VTV', 'IWD']",https://staticx-tuner.zacks.com/images/default_article_images/default13.jpg,Style Box ETF report for RDIV,,https://www.zacks.com/amp/stock/news/1809929/should-invesco-sp-ultra-dividend-revenue-etf-rdiv-be-on-your-investing-radar
77,LK8nDx8c18edGz0ryzyczanka7eJbzbG1SCOlO7Fz40,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Plug Power Shares Charge As Hydrogen Energy Company Announces Twin Partnerships,Shanthi Rexaline,2021-10-13T14:25:18Z,https://www.benzinga.com/news/21/10/23356107/plug-power-shares-charge-as-hydrogen-energy-company-announces-twin-partnerships,"['PLUG', 'PSX']",https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/pp_truck2020-1_14.jpg,"Plug Power Inc. (NASDAQ: PLUG)  shares are higher Wednesday after the company announced two new strategic partnerships.
Plug Power, Airbus Work On Decarbonizing Air Travel:  Plug Power said it is joining hands with Airbus SE (Pink: EADSY) to study the feasibility of bringing green hydrogen to future aircraft and airports worldwide.
Airbus, which is aiming to bring zero-emission aircraft to the market by 2035, has zeroed in on Plug Power for decarbonizing air travel. The companies plan to conduct a joint study and draw a roadmap for delivering green hydrogen to aircraft and the airport ecosystem in the coming years.
Plug Power will build deployment scenarios for green hydrogen infrastructure at airports, while Airbus will provide insight on hydrogen aircraft characteristics.
""Not only do we envision a future where aircraft everywhere are powered by green hydrogen, but the airports that serve them as well, including ground support equipment, forklifts, and vehicles that shuttle consumers around airports, ...","['News', 'Analyst Ratings', 'Movers', 'Trading Ideas']",https://www.benzinga.com/amp/content/23356107
78,tXwAOl9ttzCJZy3QDLArt_mrCSkjCikryT_jUcgiDCY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Phillips 66 (PSX) Rewards Investors With Dividend Increase,Zacks Equity Research,2021-10-13T15:10:00Z,https://www.zacks.com/stock/news/1810075/phillips-66-psx-rewards-investors-with-dividend-increase,"['CVX', 'COP', 'APA', 'PSX']",https://staticx-tuner.zacks.com/images/articles/main/cd/415.jpg,"Since inception in 2012, Phillips 66 (PSX) has successfully hiked dividends 10 times.",,https://www.zacks.com/amp/stock/news/1810075/phillips-66-psx-rewards-investors-with-dividend-increase
79,6q3PnhjAquy1zH5brvpkxuc5bMjt1uWm_Q4YT261_Cw,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Why Plug Power's Stock Is Popping Today,newsfeedback@fool.com (Scott Levine),2021-10-13T15:23:48Z,https://www.fool.com/investing/2021/10/13/why-plug-powers-stock-is-popping-today/,"['PLUG', 'PSX']",https://g.foolcdn.com/editorial/images/646493/a-woman-celebrates-while-working-on-a-laptop.jpg,Two announcements are electrifying investors' enthusiasm today.,['investing'],https://www.fool.com/amp/investing/2021/10/13/why-plug-powers-stock-is-popping-today/
80,WdQQUABtsb90Eob1nqJ2DGGneNXZJRCE4P7SMM1gnYA,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Why Bloom Energy's Stock Is Bouncing Higher Wednesday,newsfeedback@fool.com (Scott Levine),2021-10-13T17:25:26Z,https://www.fool.com/investing/2021/10/13/why-bloom-energys-stock-is-bouncing-higher-wednesd/,"['BE', 'PSX', 'PLUG']",https://g.foolcdn.com/editorial/images/646505/a-representation-of-a-hydrogen-molecule.jpg,The market appears to be responding to good news from one of its peers.,['investing'],https://www.fool.com/amp/investing/2021/10/13/why-bloom-energys-stock-is-bouncing-higher-wednesd/
81,Cxp38-y5HuvQsQiBRIErECIcnhcBvhUCK6zITjayC70,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Plug Power stock soars to match its longest win streak in two years after Morgan Stanley says buy ahead of analyst day,MarketWatch,2021-10-14T11:45:00Z,https://www.marketwatch.com/story/plug-power-stock-soars-to-match-its-longest-win-streak-in-two-years-after-morgan-stanley-says-buy-ahead-of-analyst-day-11634141576,"['AIR', 'PSX', 'PLUG']",https://images.mktw.net/im-416434/social,"Shares of Plug Power Inc. soared in active trading to a seventh straight gain on Wednesday, matching the longest win streak in two years, after Morgan Stanley analyst Stephen Byrd recommended buying a day before the hydrogen and fuel-cell systems company's analyst day.",,https://www.marketwatch.com/amp/story/plug-power-stock-soars-to-match-its-longest-win-streak-in-two-years-after-morgan-stanley-says-buy-ahead-of-analyst-day-11634141576
82,dL3uJ2DGo-jle-i1uDtZesmUiy5PyqNdueF0RxphNUU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Fortescue (FSUGY) Targets Net Zero Scope 3 Emissions by 2040,Zacks Equity Research,2021-10-14T15:15:00Z,https://www.zacks.com/stock/news/1810599/fortescue-fsugy-targets-net-zero-scope-3-emissions-by-2040,"['BHP', 'RIO', 'PSX']",https://staticx-tuner.zacks.com/images/articles/main/be/166.jpg,Fortescue Metals Group (FSUGY) sets an industry leading target to achieve net zero Scope 3 emissions by 2040.,,https://www.zacks.com/amp/stock/news/1810599/fortescue-fsugy-targets-net-zero-scope-3-emissions-by-2040
83,fhUBWBIQ-4iM-zQ1MFbrZEXQTRHuyhDKA6Fa7c65AWw,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Why Plug Power Stock Sank Today,newsfeedback@fool.com (Neha Chamaria),2021-10-14T15:35:00Z,https://www.fool.com/investing/2021/10/14/why-plug-power-stock-sank-today/,"['PLUG', 'PSX']",https://g.foolcdn.com/editorial/images/646691/a-confused-person-looking-at-his-phone-with-computer-screens-displaying-stock-price-charts-in-the-background.jpg,The company announced sales guidance for 2022 and 2025 at its annual analyst day.,['investing'],https://www.fool.com/amp/investing/2021/10/14/why-plug-power-stock-sank-today/
84,DpEqdPR0RZ7ugjldPJT9Oc17fXXkFYIb_4b0PIxwDo8,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","Plug Power Rolls Out Guidance Revision, Hydrogen-Powered Van Prototype Demo, Australian Giga News And More At Plug Symposium",Shanthi Rexaline,2021-10-14T19:25:14Z,https://www.benzinga.com/m-a/21/10/23379401/plug-power-rolls-out-guidance-revision-hydrogen-powered-van-prototype-demo-australian-giga-news-and,"['PLUG', 'PSX']",https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/pp_truck2020-1_15.jpg,"Plug Power, Inc. (NASDAQ: PLUG) is hosting its third annual Plug Symposium on Thursday, with about 5,000 attendees from around the world participating.
This year's theme is ""Here Comes Green Hydrogen.""
Here are the key highlights from the symposium:
Financial Targets:  Plug Power established a long-term target of $3 billion in sales for 2025. The company also increased its sales guidance for 2022 from $825 million to $850 million, an estimated 65% growth from 2021.
Wednesday, anticipating a guidance revision, Morgan Stanley analyst Stephen Byrd  increased  his revenue estimates for Plug Power.
Applied Cryo Acquisition: Plug Power announced a definitive agreement to acquire Applied Cryo Technologies, a provider of technology, products and services for the transportation of liquefied hydrogen, oxygen, argon, nitrogen and other cryogenic gases.
The company expects the transaction to close during the fourth quarter.
""With ACT's cryogenic technologies, Plug Power will enhance its ability to deliver and store green hydrogen from our growing footprint of plants throughout the world,"" said Andy Marsh, CEO for Plug Power.
Australia Giga to Kickstart Through JV:  Plug Power also signed a letter of intent with Fortescue Future Industries ...","['News', 'M&A', 'Guidance', 'Events', 'Top Stories']",https://www.benzinga.com/amp/content/23379401
85,FcJWkS9B6Yamxmgxc5s8Wmh6XT9CzyXjAPmcJy8eiw0,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}","Why Plug Power, Enphase Energy, and Bloom Energy Shares Are Soaring This Week",newsfeedback@fool.com (Howard Smith),2021-10-15T13:53:30Z,https://www.fool.com/investing/2021/10/15/why-plug-power-enphase-and-bloom-shares-soared/,"['PLUG', 'PSX', 'ENPH', 'BE']",https://g.foolcdn.com/editorial/images/646729/renewablefossiltogreen.jpg,"Hydrogen and solar energy stocks are gaining momentum, and each of these stocks is jumping double-digits this week.",['investing'],https://www.fool.com/amp/investing/2021/10/15/why-plug-power-enphase-and-bloom-shares-soared/
86,vvimPiMfQiUq9lQQXIqs97-yTVz4z2g3p6X_T_mvJns,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Why Plug Power Stock Is Rocking Again Today,newsfeedback@fool.com (Rich Smith),2021-10-15T16:25:57Z,https://www.fool.com/investing/2021/10/15/why-plug-power-stock-is-rocking-again-today/,"['PLUG', 'PSX']",https://g.foolcdn.com/editorial/images/646848/arrow-angles-up-on-a-green-stock-chart.jpg,"Rising from ""negative"" sales today, Plug predicts $3 billion in 2025 revenue.",['investing'],https://www.fool.com/amp/investing/2021/10/15/why-plug-power-stock-is-rocking-again-today/
87,H1xn-9FXHkFybLdobqXIBBLsbmswr43xAqfusNZNsng,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",5 quality energy stocks with high dividend yields propelled by soaring oil prices,MarketWatch,2021-10-20T10:36:00Z,https://www.marketwatch.com/story/five-quality-energy-stocks-with-high-dividend-yields-propelled-by-soaring-oil-prices-11634220266,"['OKE', 'XOM', 'VLO', 'CVX', 'PSX', 'AM', 'ALTM', 'AROC', 'FLMN', 'KMI', 'WMB', 'ETRN', 'SOI', 'DTM', 'REPX']",https://images.mktw.net/im-417137/social,"These stocks have dividend yields as high as 5.91%, and the companies never cut dividends after oil prices began their long decline in 2014.",,https://www.marketwatch.com/amp/story/five-quality-energy-stocks-with-high-dividend-yields-propelled-by-soaring-oil-prices-11634220266
88,QeO7ZOfRRrsAUBalJtZJ-gG-xMCBFpA0SJAQ5VN_s5s,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",3 Dividend Raises You Can Still Take Advantage of,newsfeedback@fool.com (Eric Volkman),2021-10-20T12:25:00Z,https://www.fool.com/investing/2021/10/20/3-dividend-raises-you-can-still-take-advantage-of/,"['MSFT', 'PSX', 'HON']",https://g.foolcdn.com/editorial/images/647020/woman-with-money.jpg,Three big names in the stock market are paying more for investors to own their stock.,['investing'],https://www.fool.com/amp/investing/2021/10/20/3-dividend-raises-you-can-still-take-advantage-of/
89,7rYiyVO-g9a6rHbTiarYEyqJlODH00L1WxrC6bsM7gM,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Could Plug Power Stock Help You Become a Millionaire?,newsfeedback@fool.com (Rekha Khandelwal),2021-10-21T14:17:00Z,https://www.fool.com/investing/2021/10/21/could-plug-power-stock-help-you-become-millionaire/,"['PLUG', 'TSLA', 'TM', 'PSX']",https://g.foolcdn.com/editorial/images/647061/hydrogen-refueling-the-car-on-the-filling-station.jpg,The fuel cell maker expects exponential sales growth in the coming years.,['investing'],https://www.fool.com/amp/investing/2021/10/21/could-plug-power-stock-help-you-become-millionaire/
90,Rih9FywCTM_LopZS3KJR-J_HbJnO74VuMlcsKTMkmsY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Phillips 66 (PSX) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,Zacks Equity Research,2021-10-22T19:00:46Z,https://www.zacks.com/stock/news/1815352/phillips-66-psx-earnings-expected-to-grow-what-to-know-ahead-of-next-weeks-release,['PSX'],https://staticx-tuner.zacks.com/images/default_article_images/default8.jpg,Phillips 66 (PSX) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,,https://www.zacks.com/amp/stock/news/1815352/phillips-66-psx-earnings-expected-to-grow-what-to-know-ahead-of-next-weeks-release
91,r5zfdOfbJv8duNPmQGPwWFgIccXqJWSXhXDtWiARfO8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Phillips 66 (PSX) Gears Up for Q3 Earnings: What's in Store?,Zacks Equity Research,2021-10-26T15:00:00Z,https://www.zacks.com/stock/news/1816722/phillips-66-psx-gears-up-for-q3-earnings-whats-in-store,"['EQT', 'PSX', 'CLR', 'CPE']",https://staticx-tuner.zacks.com/images/default_article_images/default268.jpg,Phillips 66's (PSX) third-quarter profits are expected to have risen on higher energy demand.,,https://www.zacks.com/amp/stock/news/1816722/phillips-66-psx-gears-up-for-q3-earnings-whats-in-store
92,6UBRgLkZ5Uh1OrWpteB1WJtdRoGPKU2jspefI7JwBTo,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Why Plug Power Stock Jumped Today,newsfeedback@fool.com (Neha Chamaria),2021-10-27T17:27:00Z,https://www.fool.com/investing/2021/10/27/why-plug-power-stock-jumped-today/,"['PLUG', 'PSX']",https://g.foolcdn.com/editorial/images/648691/a-plug-power-gen-drive-fuel-cell-powering-a-forklift.jpg,Yet another analyst turns bullish on the stock after a new partnership.,['investing'],https://www.fool.com/amp/investing/2021/10/27/why-plug-power-stock-jumped-today/
93,ToKSl13Wm3d0hUFRmyOloTuan-XG6PiBBjBFmRSV9f8,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",A Peek Into The Markets: US Stock Futures Down; Apple Posts Downbeat Sales,Lisa Levin,2021-10-29T10:00:42Z,https://www.benzinga.com/news/earnings/21/10/23737964/a-peek-into-the-markets-us-stock-futures-down-apple-posts-downbeat-sales,"['AAPL', 'AMZN', 'SBUX', 'CL', 'CVX', 'XOM', 'CHTR', 'FB', 'PSX', 'ARGX']",https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/peek_into_the_marketnew_292.png,"Pre-open movers
U.S. stock futures traded lower in early pre-market trade after the Dow Jones jumped more than 200 points in the previous session. Investors are awaiting earnings results from  Colgate-Palmolive Company  (NYSE: CL),  Chevron Corporation  (NYSE: CVX),  Charter Communications Inc  (NASDAQ: CHTR),  Exxon Mobil Corp  (NYSE: XOM) and  Phillips 66  (NYSE: PSX).
Data on personal income, consumption expenditures and employment cost index will be released at 8:30 a.m. ET. The Chicago PMI for October is scheduled for release at 9:45 a.m. ET, while the University of Michigan's consumer sentiment index for October will be released at 10:00 a.m. ET.
Futures for the Dow Jones Industrial Average dropped 81 points to 35,532.00 while the Standard & Poor’s 500 index futures fell 23.50 points to 4,564.00. Futures for the Nasdaq 100 index dipped 130.75 points to 15,634.00.
The U.S. has the highest number of COVID-19 cases and deaths in the world, with total infections in the country exceeding 46,685,140 with around 763,780 deaths. India reported a total of at least 34,246,150 confirmed cases, while Brazil confirmed over 21,781,430 cases.
Oil prices traded mostly flat as Brent crude futures rose 0.1% to trade at $83.74 per barrel, while US WTI crude futures ...","['News', 'Earnings', 'Eurozone', 'Futures', 'Global', 'Pre-Market Outlook', 'Markets']",https://www.benzinga.com/amp/content/23737964
94,q7B_2so2YdHDCYij-hudWmEKf0GHYwSoNXT4aGmoqu0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Phillips 66 (PSX) Q3 Earnings and Revenues Beat Estimates,Zacks Equity Research,2021-10-29T12:35:03Z,https://www.zacks.com/stock/news/1819728/phillips-66-psx-q3-earnings-and-revenues-beat-estimates,['PSX'],https://staticx-tuner.zacks.com/images/default_article_images/default14.jpg,"Phillips 66 (PSX) delivered earnings and revenue surprises of 63.08% and 40.13%, respectively, for the quarter ended September 2021. Do the numbers hold clues to what lies ahead for the stock?",,https://www.zacks.com/amp/stock/news/1819728/phillips-66-psx-q3-earnings-and-revenues-beat-estimates
95,f4PCi1nbNzEafg2S-sefe3Urflm-kyJS40KJwvD4MIA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Phillips 66 (PSX) Q3 Earnings Beat Estimates on Demand Recovery,Zacks Equity Research,2021-10-29T15:32:00Z,https://www.zacks.com/stock/news/1820004/phillips-66-psx-q3-earnings-beat-estimates-on-demand-recovery,"['HFC', 'PSX', 'PSXP', 'PHX']",https://staticx-tuner.zacks.com/images/articles/main/cd/415.jpg,Increased international margins and volumes due to the easing of coronavirus-related restrictions aid Phillips 66's (PSX) marketing and specialties businesses.,,https://www.zacks.com/amp/stock/news/1820004/phillips-66-psx-q3-earnings-beat-estimates-on-demand-recovery
96,RRozDo5vE_h8f57r-ASZIwg3F9oaIj1nUXec5exffbQ,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Phillips 66 (PSX) Q3 2021 Earnings Call Transcript,newsfeedback@fool.com (Motley Fool Transcribers),2021-10-29T23:31:29Z,https://www.fool.com/earnings/call-transcripts/2021/10/29/phillips-66-psx-q3-2021-earnings-call-transcript/,['PSX'],https://g.foolcdn.com/editorial/images/1/featured-transcript-logo-template.jpg,"PSX earnings call for the period ending September 30, 2021.",['earningscall-transcripts'],https://www.fool.com/amp/earnings/call-transcripts/2021/10/29/phillips-66-psx-q3-2021-earnings-call-transcript/
