,id,publisher,title,author,published_utc,article_url,tickers,image_url,description,keywords,amp_url
381,nKCzBkYCHZV2P2l2P0u1AjnkEy8fMk0aLOAB6FMHXPI,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Stock Trading By Regional Fed Presidents Spurs Ethics Review,Phil Hall,2021-09-16T18:24:55Z,https://www.benzinga.com/government/21/09/22976074/stock-trading-by-regional-fed-presidents-spurs-ethics-review,"['AAPL', 'AMZN', 'CVX', 'GE', 'BABA']",https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/federal-reserve-building_0_0.jpg,"The Federal Reserve System has acknowledged it is conducting an ethics review following reports that two regional Fed presidents engaged in stock trading last year.
Warren's Complaint: On Thursday, Sen. Elizabeth Warren (D-MA) called on the 12 regional presidents of the Federal Reserve System to enact new policies to prevent their leaders from individual stock trading.
Warren, who is the chairwoman of the Senate Banking, Housing and Urban Affairs Subcommittee on Economic Policy, made her request following news reports that Dallas Fed President Robert Kaplan and Boston Fed President Eric Rosengren actively traded stocks and other investments during 2020.
The Wall Street Journal reported Kaplan made multiple stock trades of more than $1 million each involving shares of Apple Inc (NASDAQ: AAPL), Alibaba Group Holding ...","['News', 'Government', 'Politics', 'Federal Reserve', 'General']",https://www.benzinga.com/amp/content/22976074
382,bN7uKxLFzHfe6Ra-YqgsxUWTQhWfJokfuCIwG2fwCEk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Chevron (CVX) Dips More Than Broader Markets: What You Should Know,Zacks Equity Research,2021-09-16T21:45:18Z,https://www.zacks.com/stock/news/1797530/chevron-cvx-dips-more-than-broader-markets-what-you-should-know,['CVX'],https://staticx-tuner.zacks.com/images/default_article_images/default34.jpg,"Chevron (CVX) closed at $97.32 in the latest trading session, marking a -0.94% move from the prior day.",,https://www.zacks.com/amp/stock/news/1797530/chevron-cvx-dips-more-than-broader-markets-what-you-should-know
383,KGnJ3bkkJt2I34h97z5mAggiG-so4nFKvnuWwe1znKY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Key Highlights From Chevron's (CVX) ESG Investor Day,Zacks Equity Research,2021-09-17T11:00:00Z,https://www.zacks.com/stock/news/1797645/key-highlights-from-chevrons-cvx-esg-investor-day,"['BP', 'CVX', 'XOM', 'RDS.A']",https://staticx-tuner.zacks.com/images/articles/main/8a/62.jpg,"Chevron (CVX) said that it will invest $10 billion in clean energy through 2028, more than triple the $3 billion earmarked earlier, and repeated its pledge to cut carbon intensity by 35% within 2028 relative to 2016.",,https://www.zacks.com/amp/stock/news/1797645/key-highlights-from-chevrons-cvx-esg-investor-day
384,HRi-WhPsxSoD4Mt9Eihy_ca4faCRYdWZ_CKigqs3fvk,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Shell (RDS.A) to Build Dutch Biofuels Facility to Cut Emissions,Zacks Equity Research,2021-09-17T13:04:00Z,https://www.zacks.com/stock/news/1797818/shell-rdsa-to-build-dutch-biofuels-facility-to-cut-emissions,"['BP', 'CVX', 'RDS.A', 'TTE']",https://staticx-tuner.zacks.com/images/articles/main/a2/2139.jpg,"Shell's (RDS.A) 820,000-tonne-per-year biofuels facility in Rotterdam is anticipated to start producing in 2024.",,https://www.zacks.com/amp/stock/news/1797818/shell-rdsa-to-build-dutch-biofuels-facility-to-cut-emissions
385,9UMCRuS3RjAaER0pJRrJP3X0dhqaOE7dTYNDqBzSU4g,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Halliburton (HAL) Acquires Well-Drilling Contract in Israel,Zacks Equity Research,2021-09-17T13:26:00Z,https://www.zacks.com/stock/news/1797745/halliburton-hal-acquires-well-drilling-contract-in-israel,"['CVX', 'HAL', 'CNQ', 'SBOW']",https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,"Halliburton (HAL) will execute a well drilling campaign off the coast of Israel, which involves three firms and two optional wells.",,https://www.zacks.com/amp/stock/news/1797745/halliburton-hal-acquires-well-drilling-contract-in-israel
386,ccRBp_pSj740Fi0hvXV0OoQSuNGGvvoNA0VBlDcak2g,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Sinopec (SNP) Foresees China Oil Consumption to Peak Around 2026,Zacks Equity Research,2021-09-17T15:05:00Z,https://www.zacks.com/stock/news/1797875/sinopec-snp-foresees-china-oil-consumption-to-peak-around-2026,"['CVX', 'SNP', 'EC', 'KMI']",https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,Sinopec (SNP) expects crude oil consumption in China to peak at 16 million barrels per day.,,https://www.zacks.com/amp/stock/news/1797875/sinopec-snp-foresees-china-oil-consumption-to-peak-around-2026
387,0RUUeKOQNTYoacN2Gu7uHNzbRlAgSYpcx-e8It11I6Y,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}","Biden warns climate forum of ‘point of no return’ without bolder action, agrees to methane cuts",MarketWatch,2021-09-18T19:41:00Z,https://www.marketwatch.com/story/biden-warns-of-climate-point-of-no-return-without-action-led-by-major-economies-11631887138,"['CVX', 'XOM']",https://mw3.wsj.net/mw5/content/logos/mw_logo_social.png,"President Joe Biden on Friday urged all nations to act to slow climate change or risk getting dangerously close to ""a point of no return,"" as pressure to replace pledges with action rises ahead of the highly anticipated November global climate-change conference in Glasgow.",,https://www.marketwatch.com/amp/story/biden-warns-of-climate-point-of-no-return-without-action-led-by-major-economies-11631887138
388,PKFWVbAlmdg0jJDdx1D3CRLquvbM2qVJoabWu81v8b8,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Tracking Prem Watsa's Fairfax Financial Holdings Portfolio - Q2 2021 Update,John Vincent,2021-09-20T07:05:00Z,https://seekingalpha.com/article/4456094-prem-watsas-fairfax-financial-holdings-portfolio-q2-2021-update,"['AGX', 'ATCO', 'ATCOL', 'BAM', 'BB', 'BEN', 'BKNG', 'BNS', 'BRK.A', 'BRK.B', 'CCAP', 'CHNG', 'CIGI', 'CVS', 'CVX', 'DAR', 'DENN', 'DIN', 'DK', 'FNF', 'GE', 'GM', 'GOOG', 'GOOGL', 'GRP.U', 'GTX', 'HP', 'HRB', 'IMAX', 'IRBT', 'J', 'KKR', 'KLIC', 'KSU', 'KW', 'LBRDA', 'LBRDK', 'LBRDP', 'LORL', 'LTRPA', 'LTRPB', 'LUMN', 'MCFT', 'MIDD', 'MRK', 'MU', 'MX', 'NUAN', 'NWPX', 'OGN', 'OR', 'PFE', 'QSR', 'RFP', 'SBBP', 'SLCA', 'TSM', 'UA', 'UAA', 'VMD', 'VOO', 'WW']",https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1088247762/medium_image_1088247762.jpg,"Prem Watsa’s 13F portfolio value increased from $2.87B to $3.11B this quarter. Fairfax Financials’ largest three stakes are Atlas Corp, BlackBerry, and Resolute Forest Products.",,https://seekingalpha.com/amp/article/4456094-prem-watsas-fairfax-financial-holdings-portfolio-q2-2021-update
389,GE_jDk3uatgSjPIxHE0ZbeKhIvRucgFvYlB7dqrSfqg,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}","Even After Dramatic Chevron Stock Moves, This Oil Major May Still Be Worth A Look","Geoff Considine, Ph.D",2021-09-20T10:21:00Z,https://www.investing.com/analysis/even-after-dramatic-chevron-stock-moves-this-oil-major-may-still-be-worth-a-look-200602421,"['CVX', 'XOM']",https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,,,https://m.investing.com/analysis/even-after-dramatic-chevron-stock-moves-this-oil-major-may-still-be-worth-a-look-200602421?ampMode=1
390,zH4b7dHE_U7BOaauyvVFQizTma1d8gYxSpSLg4PYGpo,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Pioneer Natural (PXD) Likely to Divest Delaware Basin Assets,Zacks Equity Research,2021-09-20T16:06:00Z,https://www.zacks.com/stock/news/1798555/pioneer-natural-pxd-likely-to-divest-delaware-basin-assets,"['CVX', 'PXD', 'LNG', 'KMI']",https://staticx-tuner.zacks.com/images/articles/main/48/2218.jpg,Pioneer Natural (PXD) is expecting to generate more than $2 billion from the planned divestment.,,https://www.zacks.com/amp/stock/news/1798555/pioneer-natural-pxd-likely-to-divest-delaware-basin-assets
391,gCgPW-BPnP0yA-oCMgoqeKvvof3_4xemXUya2JlEzFk,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",Here are the worst-performing U.S. stocks as the Evergrande crisis rattles investors,MarketWatch,2021-09-20T20:45:00Z,https://www.marketwatch.com/story/here-are-the-worst-performing-u-s-stocks-as-the-evergrande-crisis-rattles-investors-11632149039,"['COMP', 'C', 'CAT', 'GS', 'JPM', 'DOW', 'DIS', 'WBA', 'INTC', 'TRV', 'AAPL', 'AXP', 'CVX', 'AMGN', 'MSFT', 'BA', 'UNH', 'CSCO', 'MCD', 'NKE', 'WMT', 'HD', 'HON', 'PG', 'CRM', 'V', 'KO', 'IBM', 'JNJ', 'MMM', 'VZ', 'MRK', 'IVZ', 'NUE', 'APA', 'TPR', 'FCX', 'OXY', 'DVN', 'F', 'ENPH', 'HES', 'ALB', 'BEN', 'AMP', 'PXD', 'PFG', 'LNC', 'BKR', 'MOS', 'MRO', 'PDD', 'BIDU', 'JD', 'ATVI', 'KLAC', 'TSLA', 'AMAT', 'MTCH', 'NVDA', 'NTES']",https://images.mktw.net/im-403627/social,"Debt-market rumblings in China are affecting U.S. stocks, at least for now.",,https://www.marketwatch.com/amp/story/here-are-the-worst-performing-u-s-stocks-as-the-evergrande-crisis-rattles-investors-11632149039
392,MVSxL4gE3CQdShEA1BeEMuU1WTNGSOnn-J31Y3nBCp8,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",Major Indices Fall On Chinese Real Estate Debt: Eyes Are On Fed,JJ Kinahan,2021-09-20T22:04:06Z,https://www.benzinga.com/news/earnings/21/09/23022505/major-indices-fall-on-chinese-real-estate-debt-eyes-are-on-fed,"['CVX', 'FCX', 'HAL', 'NUE', 'XOM']",https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/new-york-2408785_1920_20.jpg,"It was “manic Monday” on Wall Street.
In a blunt and unpleasant reminder of how crises thousands of miles away can puncture the heart of the U.S. markets, a real estate crisis in Hong Kong took much of the blame for the sharpest daily losses in more than two months for the major U.S. indices. The so-called “horsemen of risk” like bonds, volatility, the U.S. dollar, and “defensive” stock sectors climbed back into the saddle after months of lazing around the corral.
While analysts mainly cited the issues around Hong Kong-listed Chinese developer Evergrande Group and whether Beijing will let the debt-laden firm fail, that wasn’t the only issue sending a shudder around the world today. Though it should be noted that a default could mean potentially billions in losses for shareholders and bondholders not just in Asia but throughout the globe. Reuters reported that Evergrande bonds were trading for 29 cents on the dollar on Monday.
The Spillover Effect
The news came on top of continued concerns that there could be ripple effects for the rest of the global economy as the Chinese government continues to tap down on its real estate and other industries that it’s been trying to rein in. This includes technology, gambling, and video games. Remember, markets in China were closed on Monday for a holiday, so we could see increased action and volatility overnight when the market opens tonight.
Worries about the default and its possible side effects could help explain why Financial stocks in the S&P 500 Index (SPX) were among those taking the most heat Monday. Also, Energy got clobbered as crude sank amid global growth fears. Crude oil futures (/CL) tested the $70 level before moving a little higher on a down day. And the Cboe Volatility Index (VIX) traded above 28 but fell to just below ...","['News', 'Earnings', 'Guidance', 'Futures', 'Commodities', 'Global', 'Federal Reserve', 'Markets', 'Tech', 'General']",https://www.benzinga.com/amp/content/23022505
393,Tkyit4k019U-3gqU2al4fY827aPGNe_wlh3I3VxZ6wg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",ConocoPhillips' (COP) $9.5B Accord to Boost Permian Presence,Zacks Equity Research,2021-09-21T12:09:00Z,https://www.zacks.com/stock/news/1798790/conocophillips-cop-95b-accord-to-boost-permian-presence,"['CVX', 'COP', 'RDS.A', 'PXD']",https://staticx-tuner.zacks.com/images/articles/main/ea/574.jpg,"With the latest deal closure, likely in the fourth quarter of this year, ConocoPhillips (COP) is likely to be able to produce 200 MBOE/D daily.",,https://www.zacks.com/amp/stock/news/1798790/conocophillips-cop-95b-accord-to-boost-permian-presence
394,JNlMaA-i_gXHGbkXUORbP-Xd395q823-cd4NSUlf-aw,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",ExxonMobil's (XOM) Petrochemical JV Eyeing Initial Startup,Zacks Equity Research,2021-09-21T16:10:00Z,https://www.zacks.com/stock/news/1799129/exxonmobils-xom-petrochemical-jv-eyeing-initial-startup,"['CVX', 'XOM', 'LNG', 'KMI']",https://staticx-tuner.zacks.com/images/articles/main/c5/1724.jpg,"ExxonMobil's (XOM) mono-ethylene glycol unit in the Petrochemical JV is likely to be the world's largest of its kind, with 1.1 million metric tons per annum of capacity.",,https://www.zacks.com/amp/stock/news/1799129/exxonmobils-xom-petrochemical-jv-eyeing-initial-startup
395,Ns5DYpg4M_Xw6Gjsbs_6u2CW2v5Td1HO-0uvxsT3C34,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Pioneer Natural (PXD) Divests Texas Acres to Laredo for $230M,Zacks Equity Research,2021-09-21T16:20:00Z,https://www.zacks.com/stock/news/1799139/pioneer-natural-pxd-divests-texas-acres-to-laredo-for-230m,"['CVX', 'PXD', 'LNG', 'LPI']",https://staticx-tuner.zacks.com/images/articles/main/ed/305.jpg,Cash from offloading some of its assets can enable Pioneer Natural (PXD) to reduce debt burden and provide its balance sheet with some breathing room.,,https://www.zacks.com/amp/stock/news/1799139/pioneer-natural-pxd-divests-texas-acres-to-laredo-for-230m
396,4w8seAhHe61_u_xY7C8poBaxIa0VfzutjrVdjTOupo0,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Wall Street Breakfast: Fed Meeting Finesse,Wall Street Breakfast,2021-09-22T11:09:57Z,https://seekingalpha.com/article/4456513-wall-street-breakfast-fed-meeting-finesse,"['COP', 'XOM', 'CVX', 'EQT', 'OXY', 'EOG', 'AMC', 'BX', 'ADBE', 'TOST', 'SPY', 'MS', 'QS', 'FB', 'T', 'AAL', 'JBLU', 'GOOG', 'GOOGL', 'QQQ']",https://static.seekingalpha.com/assets/og_image_1200-29b2bfe1a595477db6826bd2126c63ac2091efb7ec76347a8e7f81ba17e3de6c.png,"Listen on the go! A daily podcast of Wall Street Breakfast will be available by 8:00 a.m. on Seeking Alpha, iTunes, Stitcher and Spotify.",,https://seekingalpha.com/amp/article/4456513-wall-street-breakfast-fed-meeting-finesse
397,1JSStjAe1UYNS2Sh1H_y0-nlOLftOO0hLYPoeTpdWW8,"{'name': 'MarketWatch', 'homepage_url': 'https://www.marketwatch.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/marketwatch.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/marketwatch.ico'}",3 questions to ask your financial adviser if you are serious about sustainable investing,MarketWatch,2021-09-22T13:03:00Z,https://www.marketwatch.com/story/3-questions-to-ask-your-financial-adviser-if-you-are-serious-about-sustainable-investing-11632260138,"['NEE', 'ESGU', 'SPY', 'XOM', 'CVX']",https://images.mktw.net/im-350824/social,"""If they're just picking a fund by its name, anybody can do that.”",,https://www.marketwatch.com/amp/story/3-questions-to-ask-your-financial-adviser-if-you-are-serious-about-sustainable-investing-11632260138
398,WylpZp4-XaFuPiz7V3uYH-cW7ALWel4MKkK14HZUAAw,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Petrobras (PBR) Aims to Obtain Net-Zero Emission From Operations,Zacks Equity Research,2021-09-22T14:03:00Z,https://www.zacks.com/stock/news/1799571/petrobras-pbr-aims-to-obtain-net-zero-emission-from-operations,"['BP', 'CVX', 'RDS.A', 'PBR']",https://staticx-tuner.zacks.com/images/articles/main/e0/1312.jpg,"Petrobras' (PBR) net-zero target revolves around scopes 1 and 2 emissions, which include operational emissions and indirect emissions associated with energy purchases from third-party suppliers.",,https://www.zacks.com/amp/stock/news/1799571/petrobras-pbr-aims-to-obtain-net-zero-emission-from-operations
399,cNwOWfIzFyqHoQFepBB1v4n_7cmR9PX0Q4MeznYRAUc,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",What Makes ConocoPhillips' (COP) Permian Acquisition So Special?,Zacks Equity Research,2021-09-22T15:24:00Z,https://www.zacks.com/stock/news/1799646/what-makes-conocophillips-cop-permian-acquisition-so-special,"['CVX', 'XOM', 'COP', 'RDS.A']",https://staticx-tuner.zacks.com/images/articles/main/52/300.jpg,"After closing the latest deal in the fourth quarter, ConocoPhillips (COP) still expects to end the year with $4 billion in cash and short-term investments.",,https://www.zacks.com/amp/stock/news/1799646/what-makes-conocophillips-cop-permian-acquisition-so-special
400,snfxg4q5KVK1NZm819s-lJLGmmgLhnZgVatoTAJh8Eg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Shell (RDS.A) Plans to Generate 2M Tons of SAF Within 2025,Zacks Equity Research,2021-09-22T17:50:00Z,https://www.zacks.com/stock/news/1799771/shell-rdsa-plans-to-generate-2m-tons-of-saf-within-2025,"['BP', 'CVX', 'RDS.A', 'TTE']",https://staticx-tuner.zacks.com/images/articles/main/ad/946.jpg,"By 2030, Shell (RDS.A) wants SAF to constitute at least 10% of its worldwide aviation fuel sales.",,https://www.zacks.com/amp/stock/news/1799771/shell-rdsa-plans-to-generate-2m-tons-of-saf-within-2025
401,zai6Bi8d0HDSsSkjhYXky7oZWkQBr8z6uS0WUx2i3IM,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Dividend Stock Shopping List: Is It Time To Buy The Dip In These Stocks?,Parsimony Investment Research,2021-09-22T22:31:08Z,https://seekingalpha.com/article/4456633-dividend-stock-shopping-list-is-it-time-to-buy-the-dip-in-these-stocks-yet,"['ABBV', 'AFL', 'ALL', 'AMGN', 'APD', 'BBY', 'BMY', 'CAT', 'CMI', 'CVX', 'GILD', 'GS', 'HIG', 'INTC', 'JNJ', 'LMT', 'MET', 'MO', 'MS', 'PFE', 'PNC', 'QCOM', 'RY', 'UNP', 'UPS', 'VFC', 'VZ']",https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1310852511/medium_image_1310852511.jpg,"As volatility increases, investors tend to shift their focus to strong dividend payers to help them weather the storm. Click here to know more...",,https://seekingalpha.com/amp/article/4456633-dividend-stock-shopping-list-is-it-time-to-buy-the-dip-in-these-stocks-yet
402,17m07U892nUdl8OchrwxeBKKLgVGOJaH52Y4S1UrJTc,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",A Top Down Analysis Of Chevron,John Manfreda,2021-09-23T07:53:22Z,https://seekingalpha.com/article/4456685-a-top-down-analysis-of-chevron,['CVX'],https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1280385662/medium_image_1280385662.jpg,Chevron stock will increase or decrease with oil prices. Read more to know why I would not consider CVX as a dividend stock.,,https://seekingalpha.com/amp/article/4456685-a-top-down-analysis-of-chevron
403,pOYqCeWj14Vwr3bZmzF62ooydaZly5d_W4yA5VlR4cA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Oil & Gas Stock Roundup Headlined by Chevron & Diamondback,Nilanjan Choudhury,2021-09-23T12:12:00Z,https://www.zacks.com/stock/news/1800007/oil-gas-stock-roundup-headlined-by-chevron-diamondback,"['CVX', 'RDS.A', 'HP', 'OXY', 'SU', 'TRP', 'FANG']",https://staticx-tuner.zacks.com/images/articles/main/3e/1127.jpg,"Apart from Chevron (CVX) and Diamondback Energy (FANG) there was news from Royal Dutch Shell (RDS.A), Helmerich & Payne (HP) and Suncor Energy (SU) during the week.",,https://www.zacks.com/amp/stock/news/1800007/oil-gas-stock-roundup-headlined-by-chevron-diamondback
404,aUg2inpcRoZNYuaUDREsyVH-2QVg1Rypaz5c7_AZcgU,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Here's Why Shell (RDS.A) Bids Goodbye to Permian Basin,Zacks Equity Research,2021-09-23T17:41:00Z,https://www.zacks.com/stock/news/1800296/heres-why-shell-rdsa-bids-goodbye-to-permian-basin,"['CVX', 'XOM', 'COP', 'RDS.A']",https://staticx-tuner.zacks.com/images/articles/main/a6/528.jpg,Shell (RDS.A) will use $7 billion of the transaction's proceeds to aid additional shareholder dividends following completion of the divestment. The remaining amount will be spent on debt servicing.,,https://www.zacks.com/amp/stock/news/1800296/heres-why-shell-rdsa-bids-goodbye-to-permian-basin
405,THV_rEwK1o5TM4S0vccuJhyGafokQUcjbszULP-7Skg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Market Outlook & ETF Ideas for the Fourth Quarter,Neena Mishra,2021-09-23T20:30:00Z,https://www.zacks.com/stock/news/1800315/market-outlook-etf-ideas-for-the-fourth-quarter,"['T', 'AAPL', 'MSFT', 'CVX', 'XOM', 'M', 'GME', 'SDY', 'SPSM']",https://staticx-tuner.zacks.com/images/articles/main/94/5821.jpg,We discuss why it makes sense to look at quality and small cap stocks now.,,https://www.zacks.com/amp/stock/news/1800315/market-outlook-etf-ideas-for-the-fourth-quarter
406,GFy8kDA8JmRKInczsoD0Oqe6DUSmaZmi75kVJ7gzj4w,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}","Got $5,000? Here Are 5 Energy Stocks to Buy and Hold for the Long Term",newsfeedback@fool.com (Rekha Khandelwal),2021-09-24T11:24:00Z,https://www.fool.com/investing/2021/09/24/got-5000-here-are-5-energy-stocks-to-buy-and-hold/,"['CVX', 'RDS.A', 'VLO', 'TRP', 'EPD', 'BP', 'XOM', 'KMI', 'TTE']",https://g.foolcdn.com/editorial/images/643943/gettyimages-1185893963.jpg,These stocks together offer exposure across the entire oil and gas value chain.,['investing'],https://www.fool.com/amp/investing/2021/09/24/got-5000-here-are-5-energy-stocks-to-buy-and-hold/
