,id,publisher,title,author,published_utc,article_url,tickers,description,amp_url,image_url,keywords
372,MfwHXq8TVsAtKyuFzXl3Tet3ibTXm_b69uqCljH_Jo0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Devon Energy (DVN) Q4 Earnings and Revenues Top Estimates,Zacks Equity Research,2022-02-15T22:25:05Z,https://www.zacks.com/stock/news/1868080/devon-energy-dvn-q4-earnings-and-revenues-top-estimates,"['DVN', 'SBOW']","Devon Energy (DVN) delivered earnings and revenue surprises of 14.88% and 19.97%, respectively, for the quarter ended December 2021. Do the numbers hold clues to what lies ahead for the stock?",https://www.zacks.com/amp/stock/news/1868080/devon-energy-dvn-q4-earnings-and-revenues-top-estimates,https://staticx-tuner.zacks.com/images/default_article_images/default20.jpg,
373,hVYw1FnBNtDOF7qD89QvMQVZhdmnLVQbVQD9wAN1lCs,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Should JPMorgan Diversified Return U.S. Mid Cap Equity ETF (JPME) Be on Your Investing Radar?,Zacks Equity Research,2022-02-16T15:35:58Z,https://www.zacks.com/stock/news/1868490/should-jpmorgan-diversified-return-us-mid-cap-equity-etf-jpme-be-on-your-investing-radar,"['JPME', 'DVN', 'MRO', 'IJH', 'VO', 'CTRA']",Style Box ETF report for JPME,https://www.zacks.com/amp/stock/news/1868490/should-jpmorgan-diversified-return-us-mid-cap-equity-etf-jpme-be-on-your-investing-radar,https://staticx-tuner.zacks.com/images/default_article_images/default16.jpg,
374,YwBJVUyIYfUO23eVfaj4yxS3q1oJOVVCdhvnVCIX8LY,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Should You Invest in the Invesco S&P 500 Equal Weight Energy ETF (RYE)?,Zacks Equity Research,2022-02-16T15:36:26Z,https://www.zacks.com/stock/news/1868496/should-you-invest-in-the-invesco-sp-500-equal-weight-energy-etf-rye,"['RYE', 'DVN', 'MRO', 'XLE', 'FANG', 'VDE']",Sector ETF report for RYE,https://www.zacks.com/amp/stock/news/1868496/should-you-invest-in-the-invesco-sp-500-equal-weight-energy-etf-rye,https://staticx-tuner.zacks.com/images/default_article_images/default22.jpg,
375,F7fsCcVVgJZNhqvLAYUQE0Wsm_hnU8RCfw8_ty1pca8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Devon Energy (DVN) Q4 Earnings & Revenues Surpass Estimates,Zacks Equity Research,2022-02-16T16:40:00Z,https://www.zacks.com/stock/news/1868569/devon-energy-dvn-q4-earnings-revenues-surpass-estimates,"['DVN', 'OXY', 'LNG', 'DEN']",Devon Energy's (DVN) fourth-quarter earnings are better than expected. Devon's production for 2022 is likely to be driven by strong contribution from Delaware Basin assets.,https://www.zacks.com/amp/stock/news/1868569/devon-energy-dvn-q4-earnings-revenues-surpass-estimates,https://staticx-tuner.zacks.com/images/articles/main/77/596.jpg,
376,iqapJ09HVOeodrIqIjceCniJCVIazN4n6lMowLpOVPs,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",What 4 Analyst Ratings Have To Say About Devon Energy,Benzinga Insights,2022-02-16T19:55:49Z,https://www.benzinga.com/analyst-ratings/22/02/25671309/what-4-analyst-ratings-have-to-say-about-devon-energy,['DVN'],"Analysts have provided the following ratings for Devon Energy (NYSE:DVN) within the last quarter: 




Bullish
Somewhat Bullish
Indifferent
Somewhat Bearish
Bearish




Total Ratings
0
2
2
0
0


Last 30D
0
1
0
0
0


1M Ago
0
0
1
0
0


2M Ago
0
1
1
0
0


3M Ago
0
0
0
0
0



These 4 analysts have an average price target of $55.5 versus the current price of Devon Energy at $55.2709, implying  upside.
Below is a summary of how these 4 analysts rated Devon Energy over the past 3 months. The greater the number of bullish ratings, the more positive analysts are on the stock and the ...Full story available on Benzinga.com",https://www.benzinga.com/amp/content/25671309,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2022/analyst_ratings_image_2865.jpeg,['Analyst Ratings']
377,xfJO8Z-hlLAHFt0blF6YIcRtkUXE7s6I0tNL0Kqdy6o,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Devon Energy (DVN) Q4 2021 Earnings Call Transcript,newsfeedback@fool.com (Motley Fool Transcribing),2022-02-17T00:30:30Z,https://www.fool.com/earnings/call-transcripts/2022/02/16/devon-energy-dvn-q4-2021-earnings-call-transcript/,['DVN'],"DVN earnings call for the period ending December 31, 2021.",,https://g.foolcdn.com/editorial/images/1/featured-transcript-logo-template.jpg,['earningscall-transcripts']
378,a2vDpH600IqV02rfam5xm_UNzJGi62fL9ISkucnJ3KE,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",This Oil Stock Is Turning Into an Explosive Dividend Growth Stock,newsfeedback@fool.com (Matthew DiLallo),2022-02-17T12:30:00Z,https://www.fool.com/investing/2022/02/17/this-oil-stock-is-turning-into-an-explosive-divide/,['DVN'],Devon Energy significantly increased its quarterly and variable dividends.,,https://g.foolcdn.com/editorial/images/666408/oil-pumps-at-sunrise-with-money-in-the-background.jpg,['investing']
379,ppYMMXoZlWvwZWqLT8wUBm8y3Jg3V2j2mh5EzbeNcoo,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}","Pioneer Natural (PXD) Tops on Q4 Earnings, Hikes Dividend",Zacks Equity Research,2022-02-17T14:31:00Z,https://www.zacks.com/stock/news/1869088/pioneer-natural-pxd-tops-on-q4-earnings-hikes-dividend,"['DVN', 'COP', 'PXD', 'CLR']",Higher oil-equivalent production and prices aid Pioneer Natural's (PXD) Q4 earnings.,https://www.zacks.com/amp/stock/news/1869088/pioneer-natural-pxd-tops-on-q4-earnings-hikes-dividend,https://staticx-tuner.zacks.com/images/articles/main/26/3640.jpg,
380,Hr43qDgmufdaljQhU5CFAB1flm0hRWe1Tt7c4Z7n31w,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}","Investing $20,000 in These 5 Stocks Could Give You $6,000 in Annual Income",newsfeedback@fool.com (Keith Speights),2022-02-20T10:55:00Z,https://www.fool.com/investing/2022/02/20/investing-20000-stocks-6000-in-annual-income/,"['ABBV', 'VZ', 'DVN', 'EPD', 'MPW']",The actual total could be even greater with dividend increases likely on the way.,,https://g.foolcdn.com/editorial/images/664361/older-couple-smiling.jpg,['investing']
381,0iZEwYb-1CzR0N4MveB2l9w0tfzK_RGqqaslgl4FFFQ,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",3 High-Yield Dividend Stocks I'd Buy Right Now Without Any Hesitation,newsfeedback@fool.com (Keith Speights),2022-02-21T10:55:00Z,https://www.fool.com/investing/2022/02/21/3-high-yield-dividend-stocks-id-buy-right-now-with/,"['DVN', 'EPD', 'MPW']",There's no need for analysis paralysis with these great dividend stocks.,,https://g.foolcdn.com/editorial/images/664363/hands-behind-head-older-man.jpg,['investing']
382,99eiQ260xUBZbjfkyX_WjnjVs5TclAc8pNGJF7nxl2I,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Sunoco (SUN) Advances Marginally Despite Q4 Earnings Miss,Zacks Equity Research,2022-02-21T15:06:00Z,https://www.zacks.com/stock/news/1870631/sunoco-sun-advances-marginally-despite-q4-earnings-miss,"['DVN', 'VLO', 'SUN', 'CVE']",Higher cost of sales and operating expenses hurt Sunoco's (SUN) earnings in Q4.,https://www.zacks.com/amp/stock/news/1870631/sunoco-sun-advances-marginally-despite-q4-earnings-miss,https://staticx-tuner.zacks.com/images/articles/main/94/1507.jpg,
383,4elP6VAQptmQes7_6954earFwAt7lJOFSRFAXIZjOGI,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",The Market Has Already Discounted The Fed's .25% Rate Raise And Ukraine - Prepare For A Bounce,David H. Lerner,2022-02-21T23:37:06Z,https://seekingalpha.com/article/4488850-the-market-has-already-discounted-the-feds-25-percent-rate-raise-and-ukraine-prepare-for-a-bounce,"['ADBE', 'AMD', 'AMZN', 'APA', 'BILL', 'CRM', 'CTRA', 'DEN', 'DOCU', 'DVN', 'EOG', 'EQT', 'ESTE', 'FB', 'GXO', 'HUBS', 'INTU', 'MSFT', 'PYPL', 'S', 'SHOP', 'TWLO', 'UPST']",I believe the market has over-discounted the bad news and has left no room for any good news. This sets up for an emerging spate of optimism.,https://seekingalpha.com/amp/article/4488850-the-market-has-already-discounted-the-feds-25-percent-rate-raise-and-ukraine-prepare-for-a-bounce,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/471948121/image_471948121.jpg?io=getty-c-w750,
384,hmgonD2VZ15XUs1erZiAA7LlQBUco9fFXDMQkhz7x2o,"{'name': 'Seeking Alpha', 'homepage_url': 'https://seekingalpha.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/seekingalpha.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/seekingalpha.ico'}",Devon Energy: The New Kid On The Block With A Potential 9%+ Yield,Daniel Thurecht,2022-02-23T06:06:50Z,https://seekingalpha.com/article/4489274-devon-energy-dvn-stock-potential-9-percent-plus-yield,['DVN'],"Given Devon's desirable prospects of seeing material deleveraging whilst collecting a high dividend yield during 2022 that could reach upwards of 9%+, I believe Buy rating is appropriate.",https://seekingalpha.com/amp/article/4489274-devon-energy-dvn-stock-potential-9-percent-plus-yield,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1311614611/image_1311614611.jpg?io=getty-c-w750,
385,kDvqJS85s48xQ2iguza8lQsLTn_98ItzlMvcKjOBfb0,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",2 High-Yield Oil Stocks to Buy as Crude Prices Surge Toward $100,newsfeedback@fool.com (Daniel Foelber and Matthew DiLallo),2022-02-24T15:20:35Z,https://www.fool.com/investing/2022/02/24/2-top-oil-stocks-to-buy-as-crude-prices-surge-towa/,"['DVN', 'CVX']",Devon Energy and Chevron have juicy dividend yields and attractive upside.,,https://g.foolcdn.com/editorial/images/667579/gettyimages-1176638970.jpg,['investing']
386,zFeVqAzzBoI78wfPVRlTnU9Au8E1wDBzfI9ws8AnD54,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}",4 Oil And Gas Stocks To Watch As Russia-Ukraine Conflict Intensifies,AJ Fabino,2022-02-24T21:58:46Z,https://www.benzinga.com/government/22/02/25821249/4-oil-and-gas-stocks-to-watch-as-russia-ukraine-conflict-intensifies,"['COP', 'DVN', 'XOM', 'PSX']","Russian President Vladimir Putin’s decision to send almost 200,000 troops into Ukraine as part of an invasion has sent the stock market into uncertain territory.
Oil demand and prices collapsed in the spring of 2020 to as low as $9 per barrel as COVID-19 prompted governments to shut down commerce and require millions of people to stay at home.
Yet quiet opportunities to invest in companies that are driving the industry forward are abundant. For example, crude oil prices have hit their highest since 2014 and appear to be pushing prices to near $100 a barrel, potentially making oil and gas stocks popular among ...",https://www.benzinga.com/amp/content/25821249,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2012/technology-gb27e62042_1920.jpg,"['Government', 'Mid Cap', 'Commodities', 'Markets', 'Trading Ideas']"
387,gS-IB7F7GAMomt4NG85KIwAJ1gcGkGRvXQFncQfN7iw,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",APA -- Buyback Machine With a Monster Discovery,newsfeedback@fool.com (Michael Byrne),2022-02-25T13:47:00Z,https://www.fool.com/investing/2022/02/25/apa-buyback-machine-with-a-monster-discovery/,"['APA', 'DVN', 'CVX', 'XOM', 'OXY', 'XLE']",APA Corp. has plenty of runway ahead,,https://g.foolcdn.com/editorial/images/666790/gettyimages-1304550042.jpg,['investing']
388,mAf8qgjBR-69a3T9Ut6J69_6FnqcLbgSMJSS65WHuz8,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Occidental (OXY) Q4 Earnings and Revenues Beat Estimates,Zacks Equity Research,2022-02-25T15:03:00Z,https://www.zacks.com/stock/news/1873474/occidental-oxy-q4-earnings-and-revenues-beat-estimates,"['DVN', 'OXY', 'CNX', 'LNG']",Occidental's (OXY) fourth-quarter earnings are better than expected. OXY is poised to gain from strong production from domestic assets.,https://www.zacks.com/amp/stock/news/1873474/occidental-oxy-q4-earnings-and-revenues-beat-estimates,https://staticx-tuner.zacks.com/images/articles/main/77/596.jpg,
389,MYfZ7cL62jF2N6Z-vqmajg9x0xnJS32KzW9mayvxvw0,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}",3 Oil Stocks To Watch As Russia-Ukraine Conflict Escalates,MarketBeat.com,2022-02-27T04:42:00Z,https://www.investing.com/analysis/3-oil-stocks-to-watch-as-russiaukraine-conflict-escalates-200618838,"['CVX', 'COP', 'DVN']",,https://m.investing.com/analysis/3-oil-stocks-to-watch-as-russiaukraine-conflict-escalates-200618838?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,
390,qLkG8RDrzxN98wXXLotZqj0Id6rkrgpRq7Kf2A3jECM,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}","These 5 Stocks Will Make Me More Than $3,000 in Passive Income This Year",newsfeedback@fool.com (Keith Speights),2022-02-27T10:52:00Z,https://www.fool.com/investing/2022/02/27/5-stocks-over-3000-in-passive-income-this-year/,"['ABBV', 'PFE', 'DVN', 'BIP', 'IIPR', 'BIPC']",And they have solid long-term growth prospects.,,https://g.foolcdn.com/editorial/images/666976/man-on-couch-with-hands-behind-his-head.jpg,['investing']
391,mHBHP2j-E3RX5aLq6tmsjON7LYchxB7IYWBRsccyW-0,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Are You a Value Investor? This 1 Stock Could Be the Perfect Pick,Zacks Equity Research,2022-02-28T15:00:03Z,https://www.zacks.com/stock/news/1874513/are-you-a-value-investor-this-1-stock-could-be-the-perfect-pick,['DVN'],"Wondering how to pick strong, market-beating stocks for your investment portfolio? Look no further than the Zacks Style Scores.",https://www.zacks.com/amp/stock/news/1874513/are-you-a-value-investor-this-1-stock-could-be-the-perfect-pick,https://staticx-tuner.zacks.com/images/default_article_images/default13.jpg,
392,y_3eDoCrJ2VUugeoVpLdU362YkhfgvReV7KNzdpQScc,"{'name': 'Investing.com', 'homepage_url': 'https://www.investing.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/investing.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/investing.ico'}","February Market Wrap: Ukraine Worries, Inflation Slam Stocks, Boost Commodities",Investing.com,2022-03-01T11:01:00Z,https://www.investing.com/analysis/february-market-wrap-ukraine-worries-inflation-slam-stocks-boost-commodities-200619008,"['YNDX', 'OZON', 'BP', 'SHEL', 'GM', 'BUD', 'LMT', 'NOC', 'CVX', 'OXY', 'DVN', 'MRO', 'DIS', 'LYV', 'NFLX', 'FB', 'SEDG', 'MOS', 'NUE', 'FCX', 'LHX', 'EPAM', 'PYPL', 'EXC', 'VTRS', 'AXP', 'TRV', 'BA', 'HD', 'MMM', 'CRM', 'IBM', 'NKE']",,https://m.investing.com/analysis/february-market-wrap-ukraine-worries-inflation-slam-stocks-boost-commodities-200619008?ampMode=1,https://i-invdn-com.investing.com/redesign/images/seo/investingcom_analysis_og.jpg,
393,JaOPdabxV2rLxrRYnNHHdMoTpz2cGsIHUj5VptwoML8,"{'name': 'Benzinga', 'homepage_url': 'https://www.benzinga.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/benzinga.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/benzinga.ico'}","Benzinga's Top Ratings Upgrades, Downgrades For March 2, 2022",Benzinga Insights,2022-03-02T15:32:32Z,https://www.benzinga.com/analyst-ratings/upgrades/22/03/25937484/benzingas-top-ratings-upgrades-downgrades-for-march-2-2022,"['WSC', 'OSK', 'INSG', 'CHRW', 'PGR', 'TTD', 'EHTH', 'PPL', 'QTRX', 'ENDP', 'THO', 'ZS', 'MBWM', 'DNA', 'BKNG', 'PRPL', 'CWH', 'GOCO', 'AM', 'APTS', 'ETRN', 'ARE', 'REGI', 'FSK', 'BCH', 'SHC', 'ZM', 'BMO', 'RMAX', 'VRM', 'CHD', 'ARDX', 'PMVP', 'RMO', 'CVX', 'ZBH', 'ACVA', 'DPZ', 'GXO', 'DIBS', 'DVN', 'OPA', 'BXSL', 'EOG', 'HPE', 'NVCT', 'MRO', 'SOFI']","Upgrades

Barclays upgraded the previous rating for Equitrans Midstream Corp (NYSE:ETRN) from Underweight to Equal-Weight. Equitrans Midstream earned $0.07 in the fourth quarter, compared to $0.31 in the year-ago quarter. At the moment, the stock has a 52-week-high of $11.52 and a 52-week-low of $5.87. Equitrans Midstream closed at $6.45 at the end of the last trading period.
Barclays upgraded the previous rating for WillScot Mobile Mini Holdings Corp (NASDAQ:WSC) from Equal-Weight to Overweight. In the fourth quarter, WillScot Mobile Mini showed an EPS of $0.32, compared to $0.20 from the year-ago quarter. At the moment, the stock has a 52-week-high of $42.00 and a 52-week-low of $24.51. WillScot Mobile Mini closed at $34.42 at the end of the last trading period.
For Inseego Corp (NASDAQ:INSG), Canaccord Genuity upgraded the previous rating of Hold to Buy. For the fourth quarter, Inseego had an EPS of $0.08, compared to year-ago quarter EPS of $0.07. The stock has a 52-week-high of $15.29 and a 52-week-low of $3.93. At the end of the last trading period, Inseego closed at $4.78.
Scotiabank upgraded the previous rating for Bank of Montreal (NYSE:BMO) from Sector Perform to Sector Outperform. In the first quarter, Bank of Montreal showed an EPS of $3.07, compared to $2.35 from the year-ago quarter. The current stock performance of Bank of Montreal shows a 52-week-high of $120.86 and a 52-week-low of $82.30. Moreover, at the end of the last trading period, the closing price was at $113.42.
For Domino's Pizza Inc (NYSE:DPZ), Stephens & Co. upgraded the previous rating of Underweight to Equal-Weight. For the fourth quarter, Domino's Pizza had an EPS of $4.25, compared to year-ago quarter EPS of $3.46. The stock has a 52-week-high of $567.57 and a 52-week-low of $319.71. At the end of the last trading period, Domino's Pizza closed at $432.21.
Jefferies upgraded the previous rating for Ardelyx Inc (NASDAQ:ARDX) from Hold to Buy. Ardelyx earned $0.31 in the fourth quarter, compared to $0.32 in the year-ago quarter. The current stock performance of Ardelyx shows a 52-week-high of $9.23 and a 52-week-low of $0.58. Moreover, at the end of the last trading period, the closing price was at $0.73.
According to Goldman Sachs, the prior rating for Quanterix Corp (NASDAQ:QTRX) was changed from Sell to Neutral. For the fourth quarter, Quanterix had an EPS of $0.55, compared to year-ago quarter EPS of $0.31. The current stock performance of Quanterix shows a 52-week-high of $84.89 and a 52-week-low of $25.32. Moreover, at the end of the last trading period, the closing price was at $31.60.
For Chevron Corp (NYSE:CVX), DZ Bank upgraded the previous rating of Hold to Buy. In the fourth quarter, Chevron showed an EPS of $2.56, compared to $0.01 from the year-ago quarter. At the moment, the stock has a 52-week-high of $149.96 and a 52-week-low of $92.86. Chevron closed at $149.72 at the end of the last trading period.
Bernstein upgraded the previous rating for Hewlett Packard Enterprise Co (NYSE:HPE) from Market Perform to Outperform. In the first quarter, Hewlett Packard showed an EPS of $0.53, compared to $0.52 from the year-ago quarter. The current stock performance of Hewlett Packard shows a 52-week-high of $17.76 and a 52-week-low of $12.99. Moreover, at the end of the last trading period, the closing price was at $15.41.
According to BMO Capital, the prior rating for PPL Corp (NYSE:PPL) was changed from Market Perform to Outperform. For the fourth quarter, PPL had an EPS of $0.22, compared to year-ago quarter EPS of $0.59. The stock has a 52-week-high of $30.71 and a 52-week-low of $25.27. At the end of the last trading period, PPL closed at $25.45.
Daiwa Capital upgraded the previous rating for Zscaler Inc (NASDAQ:ZS) from Underperform to Buy. For the second quarter, Zscaler had an EPS of $0.13, compared to year-ago quarter EPS of $0.10. The stock has a 52-week-high of $376.11 and a 52-week-low of $157.03. At the end of the last trading period, Zscaler closed at $247.83.
For Booking Holdings Inc (NASDAQ:BKNG), Evercore ISI Group upgraded the previous rating of In-Line to Outperform. For the fourth quarter, Booking Holdings had an EPS of $15.83, compared to year-ago quarter EPS of $0.57. The current stock performance of Booking Holdings shows a 52-week-high of $2715.66 and a 52-week-low of $2053.57. Moreover, at the end of the last trading period, the closing price was at $2072.00.
Oppenheimer upgraded the previous rating for PMV Pharmaceuticals Inc (NASDAQ:PMVP) from Perform to Outperform. In the fourth quarter, PMV Pharmaceuticals showed an EPS of $0.40, compared to $3.53 from the year-ago quarter. The stock has a 52-week-high of $43.63 and a 52-week-low of $14.42. At the end of the last trading period, PMV Pharmaceuticals ...Full story available on Benzinga.com",https://www.benzinga.com/amp/content/25937484,https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2022/analyst_ratings_image_3842.jpeg,"['Upgrades', 'Downgrades', 'Initiation', 'Intraday Update', 'Analyst Ratings']"
394,RpkPxik5RcSL1XESaVqrfLjibIGdt_u0EUA0lrt_bNg,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Are You a Growth Investor? This 1 Stock Could Be the Perfect Pick,Zacks Equity Research,2022-03-03T15:00:08Z,https://www.zacks.com/stock/news/1876826/are-you-a-growth-investor-this-1-stock-could-be-the-perfect-pick,['DVN'],The Zacks Style Scores offers investors a way to easily find top-rated stocks based on their investing style. Here's why you should take advantage.,https://www.zacks.com/amp/stock/news/1876826/are-you-a-growth-investor-this-1-stock-could-be-the-perfect-pick,https://staticx-tuner.zacks.com/images/default_article_images/default26.jpg,
395,eKATrSrNe1yPjMsrf28khy0k8_SQ66ot_KBFts1R6KA,"{'name': 'Zacks Investment Research', 'homepage_url': 'https://www.zacks.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/zacks.png', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/zacks.ico'}",Reversing Globalization To Protect Posterity: Key Stocks To Watch,Daniel Laboe,2022-03-03T22:33:00Z,https://www.zacks.com/commentary/1877072/reversing-globalization-to-protect-posterity-key-stocks-to-watch,"['LMT', 'NOC', 'DVN', 'SOL', 'APA', 'OXY', 'XLE', 'ICLN', 'RIOT', 'CRWD', 'RTX']","Biden publicly stated his administration's intent to onshore more US operations to protect national posterity against the geopolitical risk of overdependency, unveiling some long-term investment opportunities",https://www.zacks.com/amp/commentary/1877072/reversing-globalization-to-protect-posterity-key-stocks-to-watch,https://staticx-tuner.zacks.com/images/articles/main/50/1923.jpg,
396,VO5pDAH-oWhUAPZQHi0JlSWnf8iBnmBZCYBGsPErH2M,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",Better Buy Now: Oil and Gas Stocks or Renewable Energy?,newsfeedback@fool.com (Neha Chamaria and Rekha Khandelwal),2022-03-04T14:02:00Z,https://www.fool.com/investing/2022/03/04/better-buy-now-oil-gas-stocks-or-renewable-energy/,"['EPD', 'DVN', 'COP', 'ICLN', 'XLE']",A look at both industries reveals many opportunities for investors in the energy sector.,,https://g.foolcdn.com/editorial/images/667124/workers-inspecting-solar-panels-with-wind-turbines-in-the-background_jL0hCh3.jpg,['investing']
397,QjposGv6hvQ_TjW66YMLQt_3T9YJPbtMsEsZRR-ov9o,"{'name': 'The Motley Fool', 'homepage_url': 'https://www.fool.com/', 'logo_url': 'https://s3.polygon.io/public/assets/news/logos/themotleyfool.svg', 'favicon_url': 'https://s3.polygon.io/public/assets/news/favicons/themotleyfool.ico'}",These 3 Oil Stocks Are Cashing in as Crude Prices Top $100 a Barrel for the First Time in Years,"newsfeedback@fool.com (Matthew DiLallo, Neha Chamaria, and Reuben Gregg Brewer)",2022-03-05T12:35:00Z,https://www.fool.com/investing/2022/03/05/these-3-oil-stocks-are-cashing-in-as-crude-prices/,"['DVN', 'CVX', 'PXD', 'REGI']",Higher oil prices are a boon for these oil stocks.,,https://g.foolcdn.com/editorial/images/668865/a-100-bill-surrounded-by-drops-of-oil.jpg,['investing']
